ICAO,FBO,TIER,PRICE,NAME,
EFVA,AIRBP FINLAND OY PNR (FUEL ONLY),1,11.06818,GENERAL AVIATION FLIGHTS.THIS PRICE IS EXCLUSIVE OF CURRENT DUTIES FEES AND TAXES WHICH MAY BE CHANGED AT ANY TIME IN LINE WITH CHANGES BY AUTHORITIES AIRPORT AUTHORITIES ITP OR DEPOT OPERATORS. OUT OF HOURS FEE APPLIES BETWEEEN 5PM AND 7AM AND ON WEEKENDS.SAF COMPLIANCE PREMIUM FEE OF 48 USD/CM MAY APPLY  HOOKUP FEE 10 EUR/UPLIFT. MINIMUM UPLIFT LESS THAN 200 LTRS - 30 EUR/UPLIFT. NO FUEL FEE 100 EUR/UPLIFT. OVER-WING FEE 20 EUR/UPLIFT. REMOTE APRON FEE 100 EUR/UPLIFT.,
EGAA,GLOBAL TREK AVIATION (BELFAST) LTD,1,4.69214,INTERNAL FLIGHTS INCUR DUTIES AND 20% VAT FOR UPLIFTS > 2300 LTRS AND 5% FOR < 2300 LTRS. AEG DOES NOT OFFER VAT-EXEMPT FUEL FOR RESELLER CUSTOMERS AT UK LOCATIONS.,
EGAA,JET ASSIST - BUSINESS JET CENTRE,1,5.22842,INTERNAL FLIGHTS INCUR DUTIES AND 20% VAT FOR UPLIFTS > 2300 LTRS AND 5% FOR < 2300 LTRS. AEG DOES NOT OFFER VAT-EXEMPT FUEL FOR RESELLER CUSTOMERS AT UK LOCATIONS.42 GBP HOOKUP FEE ADDITIONAL. 100 GBP OUT OF HOURS FEE ON UPLIFTS BETWEEN 2200 & 600 (LOCAL BELFAST TIME) WHEN HANDLING IS NOT TAKEN WITH JET ASSIST.PRICING SUBJECT TO CHANGE AT ANY TIME.,
EGAA,SHELL AVIATION (FUEL ONLY),1,4.16586,INTERNAL FLIGHTS INCUR DUTIES AND 20% VAT FOR UPLIFTS > 2300 LTRS AND 5% FOR < 2300 LTRS. AEG DOES NOT OFFER VAT-EXEMPT FUEL FOR RESELLER CUSTOMERS AT UK LOCATIONS. 49.27 GBP/LIFT for Uplifts less than 1200 L.,
EGAC,NORTH AIR (FUEL ONLY),1,4.63214,INTERNAL FLIGHTS INCUR DUTIES AND 20% VAT FOR UPLIFTS > 2300 LTRS AND 5% FOR < 2300 LTRS. AEG DOES NOT OFFER VAT-EXEMPT FUEL FOR RESELLER CUSTOMERS AT UK LOCATIONS.,
EGBB,BLUE CITY AVIATION,1,4.61867,20% VAT FOR DOMESTIC FLIGHTS APPLIES,
EGBB,BLUE CITY AVIATION,660,4.52536,20% VAT FOR DOMESTIC FLIGHTS APPLIES,
EGBB,BLUE CITY AVIATION,1320,4.46314,20% VAT FOR DOMESTIC FLIGHTS APPLIES,
EGBB,SIGNATURE AVIATION,1,5.09587,,
EGBB,XLR EXECUTIVE JET CENTRES,1,4.60254,INTERNAL FLIGHTS INCUR DUTIES AND 20% VAT FOR UPLIFTS > 2300 LTRS AND 5% FOR < 2300 LTRS.,
EGBE,COVENTRY AIRPORT,1,7.40592,HALF PRICE LANDING FEE FOR PRIVATE VISITORS WHEN UPLIFTING 100 LITRES OF JETA1. INTERNAL FLIGHTS INCUR DUTIES AND 20% VAT FOR UPLIFTS > 2300 LTRS AND 5% FOR < 2300 LTRS. AEG DOES NOT OFFER VAT-EXEMPT FUEL FOR RESELLER CUSTOMERS AT UK LOCATIONS. SUBJECT TO CHANGE AT ANY TIME.,
EGBJ,FLIGHTPARTNER LTD,1,6.03217,INTERNAL/RESELLER FLIGHTS INCUR DUTIES AND 20% VAT FOR UPLIFTS > 2300 LTRS AND 5% FOR < 2300 LTRS. PRICE SUBJECT TO CHANGE AT ANY TIME WITHOUT PRIOR NOTICE.,
EGBK,SYWELL AERODROME,1,6.47893,INTERNAL FLIGHTS INCUR DUTIES AND 20% VAT FOR UPLIFTS > 2300 LTRS AND 5% FOR < 2300 LTRS.,
EGBO,WOLVERHAMPTON AIRPORT LTD,1,7.34993,PRICING MAY CHANGE DAILY AND WITHOUT NOTICE.INTERNAL FLIGHTS INCUR DUTIES AND 20% VAT FOR UPLIFTS > 2300 LTRS AND 5% FOR < 2300 LTRS. AEG DOES NOT OFFER VAT-EXEMPT FUEL FOR RESELLER CUSTOMERS AT UK LOCATIONS.,
EGBP,KEMBLE AIR SVCS (JET A1 PNR),1,6.23007,FSII ADDITIVE (F34) INCURS HIGHER PRICING.INTERNAL/RESELLER FLIGHTS INCUR DUTIES AND 20% VAT FOR UPLIFTS > 2300 LTRS AND 5% FOR < 2300 LTRS. PRICE IS SUBJECT TO CHANGE AT ANY TIME.,
EGBS,Herefordshire Aero Club,1,8.84307,INTERNAL FLIGHTS INCUR DUTIES AND 20% VAT FOR UPLIFTS > 2300 LTRS AND 5% FOR < 2300 LTRS. AEG DOES NOT OFFER VAT-EXEMPT FUEL FOR RESELLER CUSTOMERS AT UK LOCATIONS.,
EGCB,CITY AIRPORT & MANCHESTER HELIPORT,1,7.97207,PRIVATE/INTERNAL/RESELLER FLIGHTS INCUR DUTIES AND 20% VAT FOR UPLIFTS 2301 LTRS AND GREATER. UPLIFTS FROM 1 - 2300 LTRS INCUR 5% VAT. PRICE IS SUBJECT TO CHANGE AT ANYTIME.,
EGCC,NORTH AIR (FUEL ONLY),1,3.83319,NORTH AIR CANNOT FUEL ON SIGNATURES RAMP. INTERNAL FLIGHTS INCUR DUTIES AND 20% VAT FOR UPLIFTS > 2300 LTRS AND 5% FOR < 2300 LTRS. AEG DOES NOT OFFER VAT-EXEMPT FUEL FOR RESELLER CUSTOMERS AT UK LOCATIONS. 32.86 GBP HOOKUP FEE.  Defueling Admin Fee 165 GBP/LFT No Fuel Operations / No Operations/NSR : 45 GBP/ops Small quantities (<1000 l) : 45 GBP/ops Double refueling (for 2nd vehicle on aircraft) : 40 GBP/ops Night surcharge (23:00 to 04:00) : 65 GBP/ops,
EGCC,SIGNATURE AVIATION,1,6.05128,,
EGCK,CAERNARFON AIRPORT OPS,1,4.89398,INTERNAL FLIGHTS INCUR DUTIES AND 20% VAT FOR UPLIFTS > 2300 LTRS AND 5% FOR < 2300 LTRS. AEG DOES NOT OFFER VAT-EXEMPT FUEL FOR RESELLER CUSTOMERS AT UK LOCATIONS. PRICE IS SUBJECT TO CHANGE AT ANYTIME.,
EGCM,LEEDS EAST AIRPORT,1,6.16785,PRICING MAY CHANGE DAILY AND WITHOUT NOTICE. INTERNAL/RESELLER FLIGHTS INCUR DUTIES AND 20% VAT FOR UPLIFTS > 2300 LTRS AND 5% FOR < 2300 LTRS,
EGCW,MID WALES AIRPORT,1,7.78543,PRICING MAY CHANGE DAILY AND WITHOUT NOTICE. INTERNAL FLIGHTS INCUR DUTIES AND 20% VAT FOR UPLIFTS > 2300 LTRS AND 5% FOR < 2300 LTRS. AEG DOES NOT OFFER VAT-EXEMPT FUEL FOR RESELLER CUSTOMERS AT UK LOCATIONS.,
EGDY,RAF YEOVIL,1,4.32221,48 HOUR NOTICE & PPR TO LAND IS REQUIRED. INTERNAL FLIGHTS INCUR DUTIES AND 20% VAT FOR UPLIFTS > 2300 LTRS AND 5% FOR < 2300 LTRS. AEG DOES NOT OFFER VAT-EXEMPT FUEL FOR RESELLER CUSTOMERS AT UK LOCATIONS. F35 MAY INCUR DIFFERENT PRICING.,
EGFF,GLOBAL TREK AVIATION (CARDIFF) LTD,1,4.87006,INTERNAL FLIGHTS INCUR DUTIES AND 20% VAT FOR UPLIFTS > 2300 LTRS AND 5% FOR < 2300 LTRS. AEG DOES NOT OFFER VAT-EXEMPT FUEL FOR RESELLER CUSTOMERS AT UK LOCATIONS.,
EGFF,SIGNATURE AVIATION,1,4.55243,,
EGFF,SWISSPORT UK,1,4.10729,INTERNAL FLIGHTS INCUR DUTIES AND 20% VAT FOR UPLIFTS > 2300 LTRS AND 5% FOR < 2300 LTRS. AEG DOES NOT OFFER VAT-EXEMPT FUEL FOR RESELLER CUSTOMERS AT UK LOCATIONS. UNABLE TO REFUEL ON GLOBAL TREK RAMP. *SWISSPORT ABLE TO REFUEL ON SIGNATURE RAMP,
EGGP,MENZIES AVIATION (FUEL ONLY),1,3.99988,INTERNAL FLIGHTS INCUR DUTIES AND 20% VAT FOR UPLIFTS > 2300 LTRS AND 5% FOR < 2300 LTRS. AEG DOES NOT OFFER VAT-EXEMPT FUEL FOR RESELLER CUSTOMERS AT UK LOCATIONS. MAIN/COMMERCIAL RAPM FUELINGS ONLY,
EGGP,RAVENAIR,1,7.34993,INTERNAL FLIGHTS INCUR DUTIES AND 20% VAT FOR UPLIFTS > 2300 LTRS AND 5% FOR < 2300 LTRS. AEG DOES NOT OFFER VAT-EXEMPT FUEL FOR RESELLER CUSTOMERS AT UK LOCATIONS.. OVERWING FUELING CAPACITY AVAILABLE. 200 GBP + VAT OUT OF HOURS CHARGE AS APPLICABLE. PRICE SUBJECT TO CHANGE AT ANY TIME WITHOUT PRIOR NOTICE. HOOK UP FEE 45GBP.,
EGGP,XLR EXECUTIVE JET CENTRES,1,5.25449,OPERATIONAL HOURS: 0800-1900,
EGGW,HARRODS AVIATION,1,3.20069,,
EGGW,SIGNATURE AVIATION (TERMINAL 1),1,5.81647,,
EGGW,SIGNATURE AVIATION (TERMINAL 2),1,5.81647,,
EGHF,SOLENT AIRPORT DAEDALUS,1,7.27589,INTERNAL FLIGHTS INCUR DUTIES AND 20% VAT FOR UPLIFTS > 2300 LTRS AND 5% FOR < 2300 LTRS. AEG DOES NOT OFFER VAT-EXEMPT FUEL FOR RESELLER CUSTOMERS AT UK LOCATIONS.,
EGHH,BOURNEMOUTH AIRPORT HANDLING,1,8.39584,OUT OF HOURS FUELINGS MAY OCCUR ON A CASE BY CASE BASIS* INTERNAL FLIGHTS INCUR DUTIES AND 20% VAT FOR UPLIFTS > 2300 LTRS AND 5% FOR < 2300 LTRS. AEG DOES NOT OFFER VAT-EXEMPT FUEL FOR RESELLER CUSTOMERS AT UK LOCATIONS. 41.68 GBP HOOKUP FEE. 5.95 GBP LOW UPLIFT FEE FOR < 250 LTRS. 41.68 GBP NO SERVICE FEE AND 119.09 GBP OUT OF HOURS FEE WHEN APPLICABLE.,
EGHI,SIGNATURE AVIATION,1,5.25597,,
EGHQ,WESTON AVIATION,1,6.10565,PRIVATE/INTERNAL/RESELLER FLIGHTS INCUR DUTIES AND 20% VAT FOR UPLIFTS 2301 LTRS AND GREATER. UPLIFTS FROM 1 - 2300 LTRS INCUR 5% VAT.PRICE IS SUBJECT TO CHANGE AT ANY TIME.,
EGJB,FUEL SUPPLIES CI (FUEL ONLY),1,4.42581,PRICE SUBJECT TO EXCHANGE RATE FLUCTUATIONS.,
EGJJ,ATF FUELS (FUEL ONLY),1,5.69401,NON REFUELLING FEE: IS CHARGED TO ANY AIRCRAFT THAT HAS REQUESTED FUEL UPON ARRIVAL TO THE AIRCRAFT NO FUEL IS REQUIRED. TO PREVENT CHARGE FUELER NEEDS 30 MIN ? 1HR NOTICE BEFORE REFUELING THAT THE UPLIFT IS TO BE CANCELLED (PROVIDED REFUELLER IS NOT ALREADY AT THE AIRCRAFT) ?75 ADDITIONAL. LATE REFUELLING FEE: IS CHARGED FOR ANY UPLIFTS REQUESTED OUTSTANDING OF OPERATING HOURS 6AM-8PM. ?50 ADDITIONAL.,
EGKB,BIGGIN HILL EXECUTIVE HANDLING,1,6.50382,INTERNAL/RESELLER FLIGHTS INCUR DUTIES AND 20% VAT FOR UPLIFTS > 2300 LTRS AND 5% FOR < 2300 LTRS. AEG DOES NOT OFFER VAT-EXEMPT FUEL FOR RESELLER CUSTOMERS AT UK LOCATIONS. M-F 0630-2300L SA-SU 0800-2200L. M-F 0630-2300L SA-SU 0800-2200L. CAN FUEL AT BOMBARDIER MAINTENANCE FACILITY. Can fuel on Signature's RampS,
EGKK,NORTH AIR (FUEL ONLY),1,3.90233,PRIVATE/INTERNAL/RESELLER FLIGHTS INCUR DUTIES AND 20% VAT FOR UPLIFTS 2301 LTRS AND GREATER. UPLIFTS FROM 1 - 2300 LTRS INCUR 5% VAT. NO SERVICE BETWEEN 0000-0345L. $15 USC/USG DEFUELING FEE WHEN APPLICABLE. *NO OVERWING FUELINGS*  FIXED DEFUELING CHARGE (DEF): 200 USC/uplift until 1333,
EGKK,SIGNATURE AVIATION,1,4.61219,,
EGKR,REDHILL AERODROME,1,6.60336,F-34/JP8,
EGLC,Q8 VIA MENZIES (FUEL ONLY),1,5.50616,Internal Flights Incur Duties And 20% Vat For Uplifts > 2300 Ltrs And 5% For < 2300 Ltrs. No Fuel Fee 50.00000 Gbp/Flt,
EGLF,FARNBOROUGH AIRPORT LTD,1,6.66543,INTERNAL FLIGHTS INCUR DUTIES AND 20% VAT FOR UPLIFTS > 2300 LTRS AND 5% FOR < 2300 LTRS. AEG DOES NOT OFFER VAT-EXEMPT FUEL FOR RESELLER CUSTOMERS AT UK LOCATIONS. M-F 0700-2200L SA-SU 0800-2000L.,
EGLF,FARNBOROUGH AIRPORT LTD,396,6.60321,INTERNAL FLIGHTS INCUR DUTIES AND 20% VAT FOR UPLIFTS > 2300 LTRS AND 5% FOR < 2300 LTRS. AEG DOES NOT OFFER VAT-EXEMPT FUEL FOR RESELLER CUSTOMERS AT UK LOCATIONS. M-F 0700-2200L SA-SU 0800-2000L.,
EGLF,FARNBOROUGH AIRPORT LTD,1981,6.47878,INTERNAL FLIGHTS INCUR DUTIES AND 20% VAT FOR UPLIFTS > 2300 LTRS AND 5% FOR < 2300 LTRS. AEG DOES NOT OFFER VAT-EXEMPT FUEL FOR RESELLER CUSTOMERS AT UK LOCATIONS. M-F 0700-2200L SA-SU 0800-2000L.,
EGLL,SIGNATURE AVIATION,1,4.86903,,
EGLL,TOTAL VIA AFS (FUEL ONLY),1,3.74726,INTERNAL FLIGHTS INCUR DUTIES AND 20% VAT FOR UPLIFTS > 2300 LTRS AND 5% FOR < 2300 LTRS. AEG DOES NOT OFFER VAT-EXEMPT FUEL FOR RESELLER CUSTOMERS AT UK LOCATIONS. DEFUELING CHARGE 0.15 USD/USG (MIN 200 USD). CAN FUEL ON SIGNATURE RAMP,
EGNH,AIRBP VIA BLACKPOOL AIRPORT LTD (FUEL ONLY),1,7.47436,INTERNAL FLIGHTS INCUR DUTIES AND 20% VAT FOR UPLIFTS > 2300 LTRS AND 5% FOR < 2300 LTRS. AEG DOES NOT OFFER VAT-EXEMPT FUEL FOR RESELLER CUSTOMERS AT UK LOCATIONS.,
EGNM,MENZIES AVIATION (FUEL ONLY),1,4.03373,INTERNAL FLIGHTS INCUR DUTIES AND 20% VAT FOR UPLIFTS > 2300 LTRS AND 5% FOR < 2300 LTRS. AEG DOES NOT OFFER VAT-EXEMPT FUEL FOR RESELLER CUSTOMERS AT UK LOCATIONS. MENZIES CANNOT REFUEL AT MULTIFLIGHT.,
EGNM,MULTIFLIGHT,1,5.61659,INTERNAL/RESELLER FLIGHTS INCUR 20% VAT FOR UPLIFTS > 2300 LTRS AND 5% FOR < 2300 LTRS.,
EGNR,AVIATION PARK GROUP LTD,1,7.11348,Low uplift fee for uplifts 1000 litres and below of ?30. Sustainable Aviation Fuel (SAF) fee is all inclusive.,
EGNS,AVFLIGHT IOM (FUEL ONLY),1,4.28041,All other duties taxes and fees are excluded. An additional ITW fee will be charged.  After hours is between 20:30hrs to 06:00  A per gallon Delivery Fee will apply to all flights.,
EGNT,SWISSPORT FUELING SERVICE (FUEL ONLY),1,4.00713,MAIN APRON FUELING ONLY. INTERNAL FLIGHTS INCUR DUTIES AND 20% VAT FOR UPLIFTS > 2300 LTRS AND 5% FOR < 2300 LTRS.,
EGNX,SIGNATURE AVIATION,1,5.21713,,
EGOS,RAF SHAWBURY,1,4.32221,48 HOUR NOTICE & PPR TO LAND IS REQUIRED. INTERNAL FLIGHTS INCUR DUTIES AND 20% VAT FOR UPLIFTS > 2300 LTRS AND 5% FOR < 2300 LTRS. AEG DOES NOT OFFER VAT-EXEMPT FUEL FOR RESELLER CUSTOMERS AT UK LOCATIONS. F35 MAY INCUR DIFFERENT PRICING.,
EGOV,ROYAL AIR FORCE,1,4.32221,48 HOUR NOTICE & PPR TO LAND IS REQUIRED. INTERNAL FLIGHTS INCUR DUTIES AND 20% VAT FOR UPLIFTS > 2300 LTRS AND 5% FOR < 2300 LTRS. AEG DOES NOT OFFER VAT-EXEMPT FUEL FOR RESELLER CUSTOMERS AT UK LOCATIONS. F35 MAY INCUR DIFFERENT PRICING.,
EGPA,AIR BP (FUEL ONLY),1,10.73621,GENERAL AVIATION AND MILITARY FUELINGS. PRIVATE/INTERNAL/RESELLER FLIGHTS INCUR DUTIES AND 20% VAT FOR UPLIFTS > 2300 LTRS AND 5% FOR < 2300 LTRS.50 GBP MINIMUM UPLIFT FEE FOR < 200 LTRS. 100 GBP NO FUEL FEE. 150 GBP OUT OF HOURS FEE. 20 GBP OVERWING FEE. 50 GBP OVERTIME FEE. OPENING HOURS: MON-SUN 0700 - 1700 (SUMMER) / 0830 - 1700 (WINTER).,
EGPB,AIR BP VIA NORTH AIR,1,6.79208,GENERAL AVIATION AND MILITARY FUELINGS. PRIVATE/INTERNAL/RESELLER FLIGHTS INCUR DUTIES AND 20% VAT FOR UPLIFTS > 2300 LTRS AND 5% FOR < 2300 LTRS. 10 GBP HOOKUP FEE. 50 GBP MINIMUM UPLIFT FEE FOR < 200 LTRS. 100 GBP NO FUEL FEE 150 GBP OUT OPF HOURS FEE 20 GBP OVERWING FEE 50 GBP/HOUR OVERTIME FEE MAY APPLY. OPENING HOURS: MON-SUN 0730-2000 (SUMMER) / 0900-1700 (WINTER).,
EGPC,FAR NORTH AVIATION,1,6.79000,INTERNAL FLIGHTS INCUR DUTIES AND 20% VAT FOR UPLIFTS > 2300 LTRS AND 5% FOR < 2300 LTRS. AEG DOES NOT OFFER VAT-EXEMPT FUEL FOR RESELLER CUSTOMERS AT UK LOCATIONS. PRICE IS SUBJECT TO CHANGE AT ANY TIME.,
EGPD,SHELL AVIATION,1,4.36814,MAIN APRON FUELINGS. INTERNAL FLIGHTS INCUR DUTIES AND 20% VAT FOR UPLIFTS > 2300 LTRS AND 5% FOR < 2300 LTRS. AEG DOES NOT OFFER VAT-EXEMPT FUEL FOR RESELLER CUSTOMERS AT UK LOCATIONS. 57.02 GBP ADDITIONAL DISTRIBUTION FEE WHEN APPLICABLE. CAN FUEL ON SIGNATURE'S RAMP,
EGPD,SIGNATURE AVIATION,1,5.07483,,
EGPE,NORTH AIR,1,4.95411,AIRPORT FULLY OPEN BUT CHECK NOTAM FOR OPENING HRS AS ATC SCHEDULE DAILY BREAKS. INTERNAL FLIGHTS INCUR DUTIES AND 20% VAT FOR UPLIFTS > 2300 LTRS AND 5% FOR < 2300 LTRS. AEG DOES NOT OFFER VAT-EXEMPT FUEL FOR RESELLER CUSTOMERS AT UK LOCATIONS. 10 GBP HOOK UP FEE. 150 GBP OUT OF HOURS FEE WHEN APPLICABLE. 100 GBP /LIFT NO FUEL FEE. 50 GBP /LIFT MIMIMUM UPLIFT FEE < 200 LTRS. 20 GBP / LIFT OVERWING FEE. 50 GBP/HR OVERTIME FEE. OPENING HOURS: MON-SUN 0600-2200.,
EGPE,SIGNATURE AVIATION,1,5.20916,,
EGPF,SHELL AVIATION,1,4.08942,INTERNAL/RESELLER FLIGHTS INCUR DUTIES AND 20% VAT FOR UPLIFTS > 2300 LTRS AND 5% FOR < 2300 LTRS. CAN FUEL AT SIGNATURE. 49.80 GBP GBP ADDITIONAL DISTRIBUTION FEE.,
EGPF,SIGNATURE AVIATION,1,5.31110,INTERNAL FLIGHTS INCUR DUTIES AND 20% VAT FOR UPLIFTS > 2300 LTRS AND 5% FOR < 2300 LTRS. AEG DOES NOT OFFER VAT-EXEMPT FUEL FOR RESELLER CUSTOMERS AT UK LOCATIONS.  2025 SAF FEE MAY APPLY,
EGPH,SIGNATURE AVIATION,1,6.39092,,
EGPK,GLASGOW PRESTWICK,1,5.16185,INTERNAL FLIGHTS INCUR DUTIES AND 20% VAT FOR UPLIFTS > 2300 LTRS AND 5% FOR < 2300 LTRS. AEG DOES NOT OFFER VAT-EXEMPT FUEL FOR RESELLER CUSTOMERS AT UK LOCATIONS. PRICE ESTIMATE IS SUBJECT TO EXCHANGE RATE FLUCTUATIONS.,
EGPK,GLASGOW PRESTWICK,528,5.02187,INTERNAL FLIGHTS INCUR DUTIES AND 20% VAT FOR UPLIFTS > 2300 LTRS AND 5% FOR < 2300 LTRS. AEG DOES NOT OFFER VAT-EXEMPT FUEL FOR RESELLER CUSTOMERS AT UK LOCATIONS. PRICE ESTIMATE IS SUBJECT TO EXCHANGE RATE FLUCTUATIONS.,
EGPO,AIR BP (FUEL ONLY),1,7.41052,GENERAL AVIATION AND MILITARY FUELINGS. 10 GBP/UPLIFT HOOK UP FEE. INTERNAL FLIGHTS INCUR DUTIES AND 20% VAT FOR UPLIFTS > 2300 LTRS AND 5% FOR < 2300 LTRS. AEG DOES NOT OFFER VAT-EXEMPT FUEL FOR RESELLER CUSTOMERS AT UK LOCATIONS. 100 GBP NO FUEL FEE AS APPLICABLE. 150 GBP OUT OF HOURS FEE 20 GBP OVERWING FEE 50 GBP /HR OVERTIME FEE MAY APPLY. 50 GBP MINIMUM UPLIFT FEE FOR < 200 LTRS.,
EGQS,ROYAL AIR FORCE,1,4.32221,48 HOUR NOTICE & PPR TO LAND IS REQUIRED. INTERNAL FLIGHTS INCUR DUTIES AND 20% VAT FOR UPLIFTS > 2300 LTRS AND 5% FOR < 2300 LTRS. AEG DOES NOT OFFER VAT-EXEMPT FUEL FOR RESELLER CUSTOMERS AT UK LOCATIONS. F35 MAY INCUR DIFFERENT PRICING.,
EGSC,CAMBRIDGE JET CENTRE,1,7.01397,INTERNAL FLIGHTS INCUR DUTIES AND 20% VAT FOR UPLIFTS > 2300 LTRS AND 5% FOR < 2300 LTRS. AEG DOES NOT OFFER VAT-EXEMPT FUEL FOR RESELLER CUSTOMERS AT UK LOCATIONS. CAN FUEL AT MRO & FBO RAMPS.,
EGSC,CAMBRIDGE JET CENTRE,2641,6.70290,INTERNAL FLIGHTS INCUR DUTIES AND 20% VAT FOR UPLIFTS > 2300 LTRS AND 5% FOR < 2300 LTRS. AEG DOES NOT OFFER VAT-EXEMPT FUEL FOR RESELLER CUSTOMERS AT UK LOCATIONS. CAN FUEL AT MRO & FBO RAMPS.,
EGSS,HARRODS AVIATION,1,2.92430,,
EGSS,STANSTED INTO-PLANE CO. LTD (SICL) (FUEL ONLY),1,3.93131,CAN FUEL ON ALL RAMPS. INTERNAL FLIGHTS INCUR DUTIES AND 20% VAT FOR UPLIFTS > 2300 LTRS AND 5% FOR < 2300 LTRS. AEG DOES NOT OFFER VAT-EXEMPT FUEL FOR RESELLER CUSTOMERS AT UK LOCATIONS. OPERATING HOURS: 24HRS. HOOKUP FEE 35 GBP/UPLIFT. LOW UPLIFT FEE 50 GBP/UPLIFT FOR < 1000 LT. NIGHT SERVICE - OVERTIME (23:00 ? 06:00) 80 GBP/UPLIFT.DEFUELING CHARGE 1000 GBP/UPLIFT.,
EGTC,CRANFIELD AIRPORT FUEL (FUEL ONLY),1,6.54115,INTERNAL FLIGHTS INCUR DUTIES AND 20% VAT FOR UPLIFTS > 2300 LTRS AND 5% FOR < 2300 LTRS. AEG DOES NOT OFFER VAT-EXEMPT FUEL FOR RESELLER CUSTOMERS AT UK LOCATIONS. AK AVIATION CAN FUEL AT HARRODS AVIATION AND CRANFIELD.PRICE IS SUBJECT TO CHANGE AT ANY TIME.,
EGTC,CRANFIELD AIRPORT FUEL (FUEL ONLY),1321,5.91900,INTERNAL FLIGHTS INCUR DUTIES AND 20% VAT FOR UPLIFTS > 2300 LTRS AND 5% FOR < 2300 LTRS. AEG DOES NOT OFFER VAT-EXEMPT FUEL FOR RESELLER CUSTOMERS AT UK LOCATIONS. AK AVIATION CAN FUEL AT HARRODS AVIATION AND CRANFIELD.PRICE IS SUBJECT TO CHANGE AT ANY TIME.,
EGTK,AIR BP LIMITED,1,6.37305,INTERNAL FLIGHTS INCUR DUTIES AND 20% VAT FOR UPLIFTS > 2300 LTRS AND 5% FOR < 2300 LTRS. AEG DOES NOT OFFER VAT-EXEMPT FUEL FOR RESELLER CUSTOMERS AT UK LOCATIONS. PRICING SUBJECT TO CHANGE AT ANY TIME.,
EGUB,RAF BENSON,1,4.32221,48 HOUR NOTICE & PPR TO LAND IS REQUIRED.INTERNAL FLIGHTS INCUR DUTIES AND 20% VAT FOR UPLIFTS > 2300 LTRS AND 5% FOR < 2300 LTRS. AEG DOES NOT OFFER VAT-EXEMPT FUEL FOR RESELLER CUSTOMERS AT UK LOCATIONS.,
EGUL,LAKENHEATH OPS,1,4.27243,: ALL REQUESTS FOR PRICING AND AUTHORIZATION MUST BE VALIDATED THROUGH DISPATCH@AEGFUELS.COM WITH NO LESS THAN 48 HOURS NOTICE FOR FUELINGS M-F AND 72 HOURS FOR WEEKEND FUELINGS. PRICING SUBJECT TO CHANGE AT ANY TIME. A VALID AOC MUST BE SHOWN AT THE TIME OF FUELING TO AVOID MOT CHARGES. FOR AIRCRAFT UNDER 12 TONNES A PERMIT FROM GERMAN CUSTOMS IS REQUIRED TO AVOID MOT CHARGES.  INTERNAL FLIGHTS INCUR DUTIES AND 20% VAT FOR UPLIFTS > 2300 LTRS AND 5% FOR < 2300 LTRS. AEG DOES NOT OFFER VAT-EXEMPT FUEL FOR RESELLER CUSTOMERS AT UK LOCATIONS.,
EGUN,RAF Mildenhall,1,4.32221,48 HOUR NOTICE & PPR TO LAND IS REQUIRED. INTERNAL FLIGHTS INCUR DUTIES AND 20% VAT FOR UPLIFTS > 2300 LTRS AND 5% FOR < 2300 LTRS. AEG DOES NOT OFFER VAT-EXEMPT FUEL FOR RESELLER CUSTOMERS AT UK LOCATIONS. F35 MAY INCUR DIFFERENT PRICING.,
EGVA,FAIRFORD OPS,1,4.27243,INTERNAL FLIGHTS INCUR DUTIES AND 20% VAT FOR UPLIFTS > 2300 LTRS AND 5% FOR < 2300 LTRS. AEG DOES NOT OFFER VAT-EXEMPT FUEL FOR RESELLER CUSTOMERS AT UK LOCATIONS.ALL REQUESTS FOR PRICING AND AUTHORIZATION MUST BE VALIDATED THROUGH DISPATCH@AEGFUELS.COM WITH NO LESS THAN 48 HOURS NOTICE FOR FUELINGS M-F AND 72 HOURS FOR WEEKEND FUELINGS.,
EGVN,RAF BRIZE NORTON OPS,1,4.32221,48 HOUR NOTICE & PPR TO LAND IS REQUIRED. INTERNAL FLIGHTS INCUR DUTIES AND 20% VAT FOR UPLIFTS > 2300 LTRS AND 5% FOR < 2300 LTRS. AEG DOES NOT OFFER VAT-EXEMPT FUEL FOR RESELLER CUSTOMERS AT UK LOCATIONS. F35 MAY INCUR DIFFERENT PRICING.,
EGVO,RAF ODIHAM,1,4.32221,48 HOUR NOTICE & PPR TO LAND IS REQUIRED.INTERNAL FLIGHTS INCUR DUTIES AND 20% VAT FOR UPLIFTS > 2300 LTRS AND 5% FOR < 2300 LTRS. AEG DOES NOT OFFER VAT-EXEMPT FUEL FOR RESELLER CUSTOMERS AT UK LOCATIONS. F35 MAY INCUR DIFFERENT PRICING.,
EGWU,NORTHOLT JET CENTRE,1,6.01650,INTERNAL FLIGHTS INCUR DUTIES AND 20% VAT FOR UPLIFTS > 2300 LTRS AND 5% FOR < 2300 LTRS. AEG DOES NOT OFFER VAT-EXEMPT FUEL FOR RESELLER CUSTOMERS AT UK LOCATIONS. PRICING SUBJECT SUBJECT TO CHANGE AT ANY TIME. CAN FUEL ON UNIVERSAL RAMP,
